"INDICATOR","EPW_19"

"EPW_19","Prevalence of raised blood pressure in adults aged greater or equal to 18 (%)"

"UNIT_TYPE","Unit"
"PERCENT","%"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"EPW","Indicators for European Programme of Work"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"EPW","European Programme of Work, 2020 – 2025"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"","EU_BEFORE_MAY2004","ALL","2000","27.74794236"
"","EU_BEFORE_MAY2004","ALL","2001","27.21220887"
"","EU_BEFORE_MAY2004","ALL","2002","26.69308077"
"","EU_BEFORE_MAY2004","ALL","2003","26.16377403"
"","EU_BEFORE_MAY2004","ALL","2004","25.62066678"
"","EU_BEFORE_MAY2004","ALL","2005","25.05293596"
"","EU_BEFORE_MAY2004","ALL","2006","24.49426655"
"","EU_BEFORE_MAY2004","ALL","2007","23.92392591"
"","EU_BEFORE_MAY2004","ALL","2008","23.38604045"
"","EU_BEFORE_MAY2004","ALL","2009","22.82499577"
"","EU_BEFORE_MAY2004","ALL","2010","22.2408862"
"","EU_BEFORE_MAY2004","ALL","2011","21.68435779"
"","EU_BEFORE_MAY2004","ALL","2012","21.11431316"
"","EU_BEFORE_MAY2004","ALL","2013","20.620702"
"","EU_BEFORE_MAY2004","ALL","2014","20.0992787"
"","EU_BEFORE_MAY2004","ALL","2015","19.58312794"
"","EU_MEMBERS","ALL","1975","37.51617762"
"","EU_MEMBERS","ALL","1976","37.35529306"
"","EU_MEMBERS","ALL","1977","37.1705255"
"","EU_MEMBERS","ALL","1978","36.97407265"
"","EU_MEMBERS","ALL","1979","36.79530639"
"","EU_MEMBERS","ALL","1980","36.58759843"
"","EU_MEMBERS","ALL","1981","36.39249042"
"","EU_MEMBERS","ALL","1982","36.14633738"
"","EU_MEMBERS","ALL","1983","35.88415426"
"","EU_MEMBERS","ALL","1984","35.59222535"
"","EU_MEMBERS","ALL","1985","35.32618071"
"","EU_MEMBERS","ALL","1986","35.00620803"
"","EU_MEMBERS","ALL","1987","34.70804639"
"","EU_MEMBERS","ALL","1988","34.37672384"
"","EU_MEMBERS","ALL","1989","34.0323862"
"","EU_MEMBERS","ALL","1990","33.67313563"
"","EU_MEMBERS","ALL","1991","33.27912301"
"","EU_MEMBERS","ALL","1992","32.87903327"
"","EU_MEMBERS","ALL","1993","32.4395951"
"","EU_MEMBERS","ALL","1994","31.97046299"
"","EU_MEMBERS","ALL","1995","31.51808936"
"","EU_MEMBERS","ALL","1996","31.01791504"
"","EU_MEMBERS","ALL","1997","30.52047123"
"","EU_MEMBERS","ALL","1998","30.01588528"
"","EU_MEMBERS","ALL","1999","29.52297852"
"","EU_MEMBERS","ALL","2000","29.00578949"
"","EU_MEMBERS","ALL","2001","28.49903193"
"","EU_MEMBERS","ALL","2002","28.00083992"
"","EU_MEMBERS","ALL","2003","27.4973505"
"","EU_MEMBERS","ALL","2004","26.99349799"
"","EU_MEMBERS","ALL","2005","26.47914793"
"","EU_MEMBERS","ALL","2006","25.96730181"
"","EU_MEMBERS","ALL","2007","25.44551032"
"","EU_MEMBERS","ALL","2008","24.96931292"
"","EU_MEMBERS","ALL","2009","24.46685113"
"","EU_MEMBERS","ALL","2010","23.94518582"
"","EU_MEMBERS","ALL","2011","23.44349852"
"","EU_MEMBERS","ALL","2012","22.9327974"
"","EU_MEMBERS","ALL","2013","22.50604349"
"","EU_MEMBERS","ALL","2014","22.01408457"
"","EU_MEMBERS","ALL","2015","21.5406437"
"","NORDIC","ALL","1975","38.57216863"
"","NORDIC","ALL","1976","38.25186419"
"","NORDIC","ALL","1977","37.85062925"
"","NORDIC","ALL","1978","37.44927882"
"","NORDIC","ALL","1979","37.0297049"
"","NORDIC","ALL","1980","36.62721799"
"","NORDIC","ALL","1981","36.20432839"
"","NORDIC","ALL","1982","35.80020548"
"","NORDIC","ALL","1983","35.35859526"
"","NORDIC","ALL","1984","34.87451911"
"","NORDIC","ALL","1985","34.4346702"
"","NORDIC","ALL","1986","33.9743619"
"","NORDIC","ALL","1987","33.56694155"
"","NORDIC","ALL","1988","33.11074893"
"","NORDIC","ALL","1989","32.65002571"
"","NORDIC","ALL","1990","32.21286781"
"","NORDIC","ALL","1991","31.77125152"
"","NORDIC","ALL","1992","31.35426971"
"","NORDIC","ALL","1993","30.92023134"
"","NORDIC","ALL","1994","30.4586053"
"","NORDIC","ALL","1995","30.02321063"
"","NORDIC","ALL","1996","29.56289389"
"","NORDIC","ALL","1997","29.0851376"
"","NORDIC","ALL","1998","28.60233797"
"","NORDIC","ALL","1999","28.06532065"
"","NORDIC","ALL","2000","27.56325676"
"","NORDIC","ALL","2001","27.08131599"
"","NORDIC","ALL","2002","26.55963912"
"","NORDIC","ALL","2003","26.0796001"
"","NORDIC","ALL","2004","25.55878372"
"","NORDIC","ALL","2005","25.07797662"
"","NORDIC","ALL","2006","24.54096493"
"","NORDIC","ALL","2007","23.99794737"
"","NORDIC","ALL","2008","23.48063171"
"","NORDIC","ALL","2009","22.92138545"
"","NORDIC","ALL","2010","22.34141151"
"","NORDIC","ALL","2011","21.8188"
"","NORDIC","ALL","2012","21.28001008"
"","NORDIC","ALL","2013","20.72077343"
"","NORDIC","ALL","2014","20.21943841"
"","NORDIC","ALL","2015","19.68264894"
"","SEEHN","ALL","1975","35.41909303"
"","SEEHN","ALL","1976","35.5034777"
"","SEEHN","ALL","1977","35.53213027"
"","SEEHN","ALL","1978","35.59319303"
"","SEEHN","ALL","1979","35.57600865"
"","SEEHN","ALL","1980","35.58886349"
"","SEEHN","ALL","1981","35.59340884"
"","SEEHN","ALL","1982","35.55338328"
"","SEEHN","ALL","1983","35.47312965"
"","SEEHN","ALL","1984","35.35055509"
"","SEEHN","ALL","1985","35.25618095"
"","SEEHN","ALL","1986","35.08343166"
"","SEEHN","ALL","1987","34.90440406"
"","SEEHN","ALL","1988","34.77384251"
"","SEEHN","ALL","1989","34.56392183"
"","SEEHN","ALL","1990","34.34360765"
"","SEEHN","ALL","1991","34.07801044"
"","SEEHN","ALL","1992","33.8475198"
"","SEEHN","ALL","1993","33.58726494"
"","SEEHN","ALL","1994","33.31241553"
"","SEEHN","ALL","1995","33.08084133"
"","SEEHN","ALL","1996","32.77313021"
"","SEEHN","ALL","1997","32.48361861"
"","SEEHN","ALL","1998","32.1869574"
"","SEEHN","ALL","1999","31.88010406"
"","SEEHN","ALL","2000","31.56390138"
"","SEEHN","ALL","2001","31.28035744"
"","SEEHN","ALL","2002","30.95846654"
"","SEEHN","ALL","2003","30.67873814"
"","SEEHN","ALL","2004","30.36695464"
"","SEEHN","ALL","2005","30.07132254"
"","SEEHN","ALL","2006","29.78281064"
"","SEEHN","ALL","2007","29.55644108"
"","SEEHN","ALL","2008","29.31821635"
"","SEEHN","ALL","2009","29.06358246"
"","SEEHN","ALL","2010","28.83799017"
"","SEEHN","ALL","2011","28.58515135"
"","SEEHN","ALL","2012","28.38282447"
"","SEEHN","ALL","2013","28.1854054"
"","SEEHN","ALL","2014","27.90745998"
"","SEEHN","ALL","2015","27.69734876"
"","SMALL","ALL","1975","34.94712504"
"","SMALL","ALL","1976","34.90097947"
"","SMALL","ALL","1977","34.85535179"
"","SMALL","ALL","1978","34.73920473"
"","SMALL","ALL","1979","34.67382206"
"","SMALL","ALL","1980","34.58752524"
"","SMALL","ALL","1981","34.45543006"
"","SMALL","ALL","1982","34.32852664"
"","SMALL","ALL","1983","34.08754058"
"","SMALL","ALL","1984","33.88686724"
"","SMALL","ALL","1985","33.65898829"
"","SMALL","ALL","1986","33.41340285"
"","SMALL","ALL","1987","33.16671332"
"","SMALL","ALL","1988","32.91710708"
"","SMALL","ALL","1989","32.69816636"
"","SMALL","ALL","1990","32.42399727"
"","SMALL","ALL","1991","32.13196355"
"","SMALL","ALL","1992","31.84202061"
"","SMALL","ALL","1993","31.55430006"
"","SMALL","ALL","1994","31.21947101"
"","SMALL","ALL","1995","30.85433855"
"","SMALL","ALL","1996","30.50108483"
"","SMALL","ALL","1997","30.11429042"
"","SMALL","ALL","1998","29.69823684"
"","SMALL","ALL","1999","29.2852584"
"","SMALL","ALL","2000","28.82505432"
"","SMALL","ALL","2001","28.37024706"
"","SMALL","ALL","2002","27.91358976"
"","SMALL","ALL","2003","27.4937717"
"","SMALL","ALL","2004","27.05541006"
"","SMALL","ALL","2005","26.64416505"
"","SMALL","ALL","2006","26.16608084"
"","SMALL","ALL","2007","25.69560263"
"","SMALL","ALL","2008","25.20822351"
"","SMALL","ALL","2009","24.75212192"
"","SMALL","ALL","2010","24.27090062"
"","SMALL","ALL","2011","23.80257691"
"","SMALL","ALL","2012","23.38516607"
"","SMALL","ALL","2013","22.93893292"
"","SMALL","ALL","2014","22.56475632"
"","SMALL","ALL","2015","22.1491253"
"","WHO_EURO","ALL","1975","37.82551464"
"","WHO_EURO","ALL","1976","37.68991591"
"","WHO_EURO","ALL","1977","37.54414281"
"","WHO_EURO","ALL","1978","37.36739533"
"","WHO_EURO","ALL","1979","37.214731"
"","WHO_EURO","ALL","1980","37.03055411"
"","WHO_EURO","ALL","1981","36.82742919"
"","WHO_EURO","ALL","1982","36.60174357"
"","WHO_EURO","ALL","1983","36.3516148"
"","WHO_EURO","ALL","1984","36.09049893"
"","WHO_EURO","ALL","1985","35.82138865"
"","WHO_EURO","ALL","1986","35.51969581"
"","WHO_EURO","ALL","1987","35.22887922"
"","WHO_EURO","ALL","1988","34.91730868"
"","WHO_EURO","ALL","1989","34.5745858"
"","WHO_EURO","ALL","1990","34.21707397"
"","WHO_EURO","ALL","1991","33.82430987"
"","WHO_EURO","ALL","1992","33.42395127"
"","WHO_EURO","ALL","1993","32.99102929"
"","WHO_EURO","ALL","1994","32.53548121"
"","WHO_EURO","ALL","1995","32.08686538"
"","WHO_EURO","ALL","1996","31.61783136"
"","WHO_EURO","ALL","1997","31.15451801"
"","WHO_EURO","ALL","1998","30.65578388"
"","WHO_EURO","ALL","1999","30.19068798"
"","WHO_EURO","ALL","2000","29.71580113"
"","WHO_EURO","ALL","2001","29.23820094"
"","WHO_EURO","ALL","2002","28.76970611"
"","WHO_EURO","ALL","2003","28.31488568"
"","WHO_EURO","ALL","2004","27.84262198"
"","WHO_EURO","ALL","2005","27.38138285"
"","WHO_EURO","ALL","2006","26.92163033"
"","WHO_EURO","ALL","2007","26.47181745"
"","WHO_EURO","ALL","2008","26.05374335"
"","WHO_EURO","ALL","2009","25.62092445"
"","WHO_EURO","ALL","2010","25.18236308"
"","WHO_EURO","ALL","2011","24.76429227"
"","WHO_EURO","ALL","2012","24.3371463"
"","WHO_EURO","ALL","2013","23.95201018"
"","WHO_EURO","ALL","2014","23.56293104"
"","WHO_EURO","ALL","2015","23.15901284"

"Last update","2022.06.29 22:01:28 GMT"
"Description","Prevalence of raised blood pressure in adults aged greater or equal to 18 (%)"
"Reference link","https://dw.euro.who.int/api/v3/measures/EPW_19?lang=En"

"Copyright"
"© WHO Regional Office for Europe 2022. All rights reserved.","https://www.who.int/about/policies/publishing/copyright"
